Name,Sequence Accession,Complete Genome,Segment,Segment Length,Subtype,Collection Date,Host Species,Country,State/Province,Flu Season,Strain Name,
HA,MK839275,No,4,1701,H1N1,01/23/2019,IRD:Human,Belgium,-N/A-,18-19,A/Belgium/8414/2019,
HA,MK839278,No,4,1701,H1N1,02/04/2019,IRD:Human,USA,Colorado,18-19,A/Colorado/8418/2019,
HA,MK839587,Yes,4,1701,H1N1,02/05/2019,IRD:Human,USA,Colorado,18-19,A/Colorado/8419/2019,
HA,MK839283,No,4,1701,H1N1,01/28/2019,IRD:Human,Germany,-N/A-,18-19,A/Germany/8435/2019,
HA,MK839891,Yes,4,1701,H1N1,02/05/2019,IRD:Human,USA,Mississippi,18-19,A/Mississippi/8468/2019,
HA,MK839619,Yes,4,1701,H1N1,01/14/2019,IRD:Human,Germany,-N/A-,18-19,A/Germany/8425/2019,
HA,MK788327,No,4,1762,H1N1,04/2014,IRD:Human,Kazakhstan,-N/A-,-N/A-,A/Kazakhstan/Influenza_6327/2014,
HA,MK839302,No,4,1701,H1N1,12/25/2018,IRD:Human,South Korea,-N/A-,18-19,A/South Korea/8522/2018,
HA,MK839304,No,4,1701,H1N1,12/21/2018,IRD:Human,South Korea,-N/A-,18-19,A/South Korea/8524/2018,
HA,MK839667,Yes,4,1701,H1N1,01/28/2019,IRD:Human,Germany,-N/A-,18-19,A/Germany/8433/2019,
HA,MK839320,No,4,1701,H1N1,01/29/2019,IRD:Human,USA,Washington,18-19,A/Washington/8562/2019,
HA,MK773285,Yes,4,1752,H1N1,01/28/2019,IRD:Human,USA,North Carolina,18-19,A/North Carolina/07/2019,
HA,MK772993,Yes,4,1752,H1N1,02/04/2019,IRD:Human,USA,California,18-19,A/California/48/2019,
HA,MK773301,Yes,4,1752,H1N1,02/17/2019,IRD:Human,USA,North Dakota,18-19,A/North Dakota/11/2019,
HA,MK773397,Yes,4,1752,H1N1,02/04/2019,IRD:Human,USA,Texas,18-19,A/Texas/42/2019,
HA,MK773077,Yes,4,1752,H1N1,02/12/2019,IRD:Human,USA,Florida,18-19,A/Florida/18/2019,
HA,MK773389,Yes,4,1752,H1N1,01/31/2019,IRD:Human,USA,Texas,18-19,A/Texas/38/2019,
HA,MK772800,No,4,1752,H1N1,12/28/2018,IRD:Human,USA,Alaska,18-19,A/Alaska/67/2018,
HA,MK773037,Yes,4,1752,H1N1,02/09/2019,IRD:Human,USA,Connecticut,18-19,A/Connecticut/12/2019,
HA,MK772806,No,4,1752,H1N1,02/05/2019,IRD:Human,USA,Arkansas,18-19,A/Arkansas/12/2019,
HA,MK773109,Yes,4,1752,H1N1,02/05/2019,IRD:Human,USA,Illinois,18-19,A/Illinois/10/2019,
HA,MK773261,Yes,4,1752,H1N1,02/10/2019,IRD:Human,USA,New Mexico,18-19,A/New Mexico/11/2019,
HA,MK785482,No,4,1701,H1N1,01/28/2019,IRD:Human,USA,Texas,18-19,A/Texas/8375/2019,
HA,MK786327,Yes,4,1701,H1N1,01/10/2019,IRD:Human,South Korea,-N/A-,18-19,A/South Korea/8353/2019,
HA,MK786343,Yes,4,1701,H1N1,12/27/2018,IRD:Human,South Korea,-N/A-,18-19,A/South Korea/8355/2018,
HA,MK786351,Yes,4,1701,H1N1,12/21/2018,IRD:Human,South Korea,-N/A-,18-19,A/South Korea/8356/2018,
HA,MK785999,Yes,4,1701,H1N1,02/01/2019,IRD:Human,USA,Nevada,18-19,A/Nevada/8296/2019,
HA,MK773453,Yes,4,1753,H1N1,02/09/2019,IRD:Human,USA,Vermont,18-19,A/Vermont/07/2019,
HA,MK785464,No,4,1701,H1N1,01/31/2019,IRD:Human,USA,Ohio,18-19,A/Ohio/8322/2019,
HA,MK785466,No,4,1701,H1N1,02/01/2019,IRD:Human,USA,Ohio,18-19,A/Ohio/8327/2019,
HA,MK785468,No,4,1701,H1N1,01/30/2019,IRD:Human,USA,Oklahoma,18-19,A/Oklahoma/8333/2019,
HA,MK785493,No,4,1701,H1N1,01/30/2019,IRD:Human,USA,Washington,18-19,A/Washington/8406/2019,
HA,MK763720,Yes,4,1701,H1N1,01/29/2019,IRD:Human,USA,New Mexico,18-19,A/New Mexico/8163/2019,
HA,MK785447,No,4,1701,H1N1,01/25/2019,IRD:Human,Italy,-N/A-,18-19,A/Italy/8260/2019,
HA,MK785449,No,4,1701,H1N1,01/30/2019,IRD:Human,USA,Maryland,18-19,A/Maryland/8268/2019,
HA,MK786383,Yes,4,1701,H1N1,01/10/2019,IRD:Human,South Korea,-N/A-,18-19,A/South Korea/8364/2019,
HA,MK762952,No,4,1701,H1N1,01/15/2019,IRD:Human,USA,Alaska,18-19,A/Alaska/8099/2019,
HA,MK762977,No,4,1701,H1N1,01/16/2019,IRD:Human,Japan,-N/A-,18-19,A/Japan/8140/2019,
HA,MK762968,No,4,1701,H1N1,01/29/2019,IRD:Human,United Kingdom,-N/A-,18-19,A/England/8121/2019,
HA,MK762970,No,4,1701,H1N1,01/23/2019,IRD:Human,USA,Florida,18-19,A/Florida/8124/2019,
HA,MK763037,No,4,1701,H1N1,01/28/2019,IRD:Human,USA,Washington,18-19,A/Washington/8243/2019,
HA,MK763976,Yes,4,1701,H1N1,01/27/2019,IRD:Human,USA,Washington,18-19,A/Washington/8242/2019,
HA,MK763616,Yes,4,1701,H1N1,01/18/2019,IRD:Human,USA,Idaho,18-19,A/Idaho/8133/2019,
HA,MK763008,No,4,1701,H1N1,01/23/2019,IRD:Human,USA,Oklahoma,18-19,A/Oklahoma/8195/2019,
HA,MK762984,No,4,1701,H1N1,01/22/2019,IRD:Human,USA,New Jersey,18-19,A/New Jersey/8156/2019,
HA,MK762986,No,4,1701,H1N1,01/24/2019,IRD:Human,USA,New Jersey,18-19,A/New Jersey/8159/2019,
HA,MK763992,Yes,4,1701,H1N1,01/24/2019,IRD:Human,USA,Washington,18-19,A/Washington/8248/2019,
HA,MK764000,Yes,4,1701,H1N1,01/28/2019,IRD:Human,USA,Wyoming,18-19,A/Wyoming/8250/2019,
HA,MK763648,Yes,4,1701,H1N1,01/16/2019,IRD:Human,USA,Kentucky,18-19,A/Kentucky/8144/2019,
HA,MK763028,No,4,1701,H1N1,01/23/2019,IRD:Human,USA,Virginia,18-19,A/Virginia/8229/2019,
HA,MK763024,No,4,1701,H1N1,01/22/2019,IRD:Human,USA,Utah,18-19,A/Utah/8224/2019,
HA,MK763026,No,4,1701,H1N1,01/28/2019,IRD:Human,USA,Utah,18-19,A/Utah/8227/2019,
HA,MH229458,No,4,1709,H1N1,10/31/2017,IRD:Human,India,-N/A-,-N/A-,A/India/1841337/2017,
HA,MH229460,No,4,1709,H1N1,10/05/2017,IRD:Human,India,-N/A-,-N/A-,A/India/1841326/2017,
HA,MK855605,Yes,4,1752,H1N1,03/10/2019,IRD:Human,USA,Alabama,18-19,A/Alabama/17/2019,
HA,MK912269,No,4,1701,H1N1,02/05/2019,IRD:Human,Belgium,-N/A-,18-19,A/Belgium/8726/2019,
HA,MK898962,Yes,4,1752,H1N1,02/11/2019,IRD:Human,USA,Arizona,18-19,A/Arizona/NHRC-OID_FDX110132/2019,
HA,MK855614,Yes,4,1752,H1N1,02/27/2019,IRD:Human,USA,Arizona,18-19,A/Arizona/17/2019,
HA,MK899378,Yes,4,1752,H1N1,02/20/2019,IRD:Human,USA,Virginia,18-19,A/Virginia/NHRC-OID_FDX130170/2019,
HA,MK855949,Yes,4,1752,H1N1,02/12/2019,IRD:Human,USA,Kentucky,18-19,A/Kentucky/12/2019,
HA,MK912287,No,4,1701,H1N1,03/09/2019,IRD:Human,USA,Washington,18-19,A/Washington/8851/2019,
HA,MK855917,Yes,4,1752,H1N1,02/26/2019,IRD:Human,USA,Iowa,18-19,A/Iowa/15/2019,
HA,MK927164,No,4,1701,H1N1,02/04/2019,IRD:Human,Belgium,-N/A-,18-19,A/Belgium/8878/2019,
HA,MK913230,Yes,4,1701,H1N1,02/11/2019,IRD:Human,USA,Texas,18-19,A/Texas/8838/2019,
HA,MK855837,Yes,4,1752,H1N1,02/18/2019,IRD:Human,USA,Florida,18-19,A/Florida/22/2019,
HA,MK855639,Yes,4,1752,H1N1,02/21/2019,IRD:Human,USA,Arkansas,18-19,A/Arkansas/17/2019,
HA,MK856053,Yes,4,1752,H1N1,02/26/2019,IRD:Human,USA,Montana,18-19,A/Montana/20/2019,
HA,MK855655,Yes,4,1752,H1N1,03/04/2019,IRD:Human,USA,Arkansas,18-19,A/Arkansas/20/2019,
HA,MK855781,Yes,4,1752,H1N1,03/03/2019,IRD:Human,USA,California,18-19,A/California/84/2019,
HA,MK856141,Yes,4,1752,H1N1,02/11/2019,IRD:Human,USA,Oklahoma,18-19,A/Oklahoma/12/2019,
HA,MK856133,Yes,4,1752,H1N1,02/17/2019,IRD:Human,USA,Ohio,18-19,A/Ohio/09/2019,
HA,MK912726,Yes,4,1701,H1N1,02/06/2019,IRD:Human,Italy,-N/A-,18-19,A/Italy/8764/2019,
HA,MK852731,Yes,4,1752,H1N1,09/13/2018,IRD:Human,USA,Iowa,-N/A-,A/Iowa/59/2018,
HA,MK855965,Yes,4,1752,H1N1,02/05/2019,IRD:Human,USA,Michigan,18-19,A/Michigan/35/2019,
HA,MK927221,No,4,1701,H1N1,02/04/2019,IRD:Human,Italy,-N/A-,18-19,A/Italy/8954/2019,
HA,MK912910,Yes,4,1701,H1N1,03/09/2019,IRD:Human,USA,New York,18-19,A/New York/8792/2019,
HA,MK898513,No,4,1752,H1N1,03/13/2018,IRD:Human,USA,California,17-18,A/California/NHRC_SAR30069N/2018,
HA,MK868687,No,4,1701,H1N1,02/05/2019,IRD:Human,USA,Arkansas,18-19,A/Arkansas/8575/2019,
HA,MK868697,No,4,1701,H1N1,02/07/2019,IRD:Human,USA,Georgia,18-19,A/Georgia/8596/2019,
HA,MK868699,No,4,1701,H1N1,02/05/2019,IRD:Human,USA,Illinois,18-19,A/Illinois/8599/2019,
HA,MK855998,Yes,4,1752,H1N1,03/02/2019,IRD:Human,USA,Minnesota,18-19,A/Minnesota/14/2019,
HA,MK855547,No,4,1752,H1N1,02/08/2019,IRD:Human,USA,Oklahoma,18-19,A/Oklahoma/10/2019,
HA,MK868708,No,4,1701,H1N1,02/07/2019,IRD:Human,USA,New York,18-19,A/New York/8625/2019,
HA,MK856173,Yes,4,1752,H1N1,02/14/2019,IRD:Human,USA,Oregon,18-19,A/Oregon/09/2019,
HA,MK927181,No,4,1701,H1N1,02/05/2019,IRD:Human,Germany,-N/A-,18-19,A/Germany/8905/2019,
HA,MK927183,No,4,1701,H1N1,02/05/2019,IRD:Human,Germany,-N/A-,18-19,A/Germany/8907/2019,
HA,MH211341,No,4,1709,H1N1,08/21/2017,IRD:Human,India,-N/A-,-N/A-,A/India/1842484/2017,
HA,MK927189,No,4,1701,H1N1,02/06/2019,IRD:Human,Germany,-N/A-,18-19,A/Germany/8913/2019,
HA,MK856085,Yes,4,1752,H1N1,02/19/2019,IRD:Human,USA,New Mexico,18-19,A/New Mexico/13/2019,
HA,MK855590,No,4,1752,H1N1,02/10/2019,IRD:Human,USA,Massachusetts,18-19,A/Massachusetts/11/2019,
HA,MK898738,No,4,1750,H1N1,05/21/2018,IRD:Human,Viet Nam,-N/A-,-N/A-,A/Viet Nam/NHRC_FDPMU-004/2018,
HA,MH211342,No,4,1709,H1N1,08/24/2017,IRD:Human,India,-N/A-,-N/A-,A/India/1842489/2017,
HA,MH211393,No,4,1709,H1N1,10/16/2017,IRD:Human,India,-N/A-,-N/A-,A/India/1740842/2017,
HA,MH211332,No,4,1709,H1N1,11/28/2017,IRD:Human,India,-N/A-,-N/A-,A/India/1842573/2017,
HA,MK856021,Yes,4,1752,H1N1,02/20/2019,IRD:Human,USA,Missouri,18-19,A/Missouri/13/2019,
HA,MH211343,No,4,1709,H1N1,08/24/2017,IRD:Human,India,-N/A-,-N/A-,A/India/1842490/2017,
HA,MH211344,No,4,1709,H1N1,08/24/2017,IRD:Human,India,-N/A-,-N/A-,A/India/1842492/2017,
HA,MK912982,Yes,4,1701,H1N1,03/08/2019,IRD:Human,USA,Ohio,18-19,A/Ohio/8802/2019,
HA,MH211346,No,4,1709,H1N1,08/29/2017,IRD:Human,India,-N/A-,-N/A-,A/India/1741035/2017,
HA,MH211424,No,4,1709,H1N1,09/06/2017,IRD:Human,India,-N/A-,-N/A-,A/India/1741154/2017,
HA,MK855797,Yes,4,1752,H1N1,02/18/2019,IRD:Human,USA,Colorado,18-19,A/Colorado/16/2019,
HA,MK905331,No,4,1752,H1N1,02/15/2019,IRD:Human,USA,South Carolina,18-19,A/South Carolina/NHRC-OID_JX42405/2019,
HA,MK899122,Yes,4,1752,H1N1,01/28/2019,IRD:Human,USA,California,18-19,A/California/NHRC-OID_FDX12253/2019,
HA,MK899202,Yes,4,1752,H1N1,01/17/2019,IRD:Human,USA,California,18-19,A/California/NHRC-OID_FDX90341/2019,
HA,MH211235,No,4,1709,H1N1,10/13/2017,IRD:Human,India,-N/A-,-N/A-,A/India/1735869/2017,
HA,MH211236,No,4,1709,H1N1,09/06/2017,IRD:Human,India,-N/A-,-N/A-,A/India/1732613/2017,
HA,MH211239,No,4,1709,H1N1,09/02/2017,IRD:Human,India,-N/A-,-N/A-,A/India/1732467/2017,
HA,MK899226,Yes,4,1752,H1N1,12/20/2018,IRD:Human,USA,California,18-19,A/California/NHRC-OID_SAR30200N/2018,
HA,MK899234,Yes,4,1752,H1N1,01/07/2019,IRD:Human,USA,California,18-19,A/California/NHRC-OID_SAR30207N/2019,
HA,MK927204,No,4,1701,H1N1,02/05/2019,IRD:Human,Italy,-N/A-,18-19,A/Italy/8933/2019,
HA,MK927205,No,4,1701,H1N1,02/06/2019,IRD:Human,Italy,-N/A-,18-19,A/Italy/8934/2019,
HA,MH211232,No,4,1709,H1N1,09/10/2017,IRD:Human,India,-N/A-,-N/A-,A/India/1732827/2017,
HA,MK899074,Yes,4,1752,H1N1,01/28/2019,IRD:Human,USA,California,18-19,A/California/NHRC-OID_FDX100261/2019,
HA,MK927211,No,4,1701,H1N1,01/30/2019,IRD:Human,Italy,-N/A-,18-19,A/Italy/8940/2019,
HA,MK927212,No,4,1701,H1N1,01/25/2019,IRD:Human,Italy,-N/A-,18-19,A/Italy/8942/2019,
HA,MH211333,No,4,1709,H1N1,11/07/2017,IRD:Human,India,-N/A-,-N/A-,A/India/1842536/2017,
HA,MH211335,No,4,1709,H1N1,11/11/2017,IRD:Human,India,-N/A-,-N/A-,A/India/1842567/2017,
HA,MH211336,No,4,1709,H1N1,11/18/2017,IRD:Human,India,-N/A-,-N/A-,A/India/1842539/2017,
HA,MK899410,Yes,4,1752,H1N1,02/04/2019,IRD:Human,USA,Virginia,18-19,A/Virginia/NHRC-OID_FDX140169/2019,
HA,MK868721,No,4,1701,H1N1,02/07/2019,IRD:Human,USA,South Carolina,18-19,A/South Carolina/8661/2019,
HA,MK868724,No,4,1701,H1N1,12/13/2018,IRD:Human,South Korea,-N/A-,18-19,A/South Korea/8669/2018,
HA,MN003425,No,4,1752,H1N1,02/28/2019,IRD:Human,USA,Tennessee,18-19,A/Tennessee/55/2019,
HA,MN003756,Yes,4,1752,H1N1,03/09/2019,IRD:Human,USA,Florida,18-19,A/Florida/32/2019,
HA,MK999786,Yes,4,1752,H1N1,03/17/2019,IRD:Human,USA,Oklahoma,18-19,A/Oklahoma/17/2019,
HA,MK999469,Yes,4,1753,H1N1,12/28/2018,IRD:Human,USA,California,18-19,A/California/122/2018,
HA,MN003978,Yes,4,1752,H1N1,03/12/2019,IRD:Human,USA,Maine,18-19,A/Maine/17/2019,
HA,MN003986,Yes,4,1752,H1N1,02/07/2019,IRD:Human,USA,Maryland,18-19,A/Maryland/12/2019,
HA,MN003433,No,4,1752,H1N1,03/12/2019,IRD:Human,USA,New Hampshire,18-19,A/New Hampshire/19/2019,
HA,MN004586,Yes,4,1752,H1N1,02/24/2019,IRD:Human,USA,Vermont,18-19,A/Vermont/10/2019,
HA,MK999434,No,4,1752,H1N1,03/17/2019,IRD:Human,USA,Louisiana,18-19,A/Louisiana/25/2019,
HA,MN004034,Yes,4,1752,H1N1,02/21/2019,IRD:Human,USA,Massachusetts,18-19,A/Massachusetts/15/2019,
HA,MK960708,Yes,4,1701,H1N1,04/03/2019,IRD:Human,USA,New Jersey,18-19,A/New Jersey/9387/2019,
HA,MK960142,No,4,1701,H1N1,02/22/2019,IRD:Human,USA,Washington,18-19,A/Washington/9444/2019,
HA,MK960144,No,4,1701,H1N1,02/23/2019,IRD:Human,USA,Washington,18-19,A/Washington/9446/2019,
HA,MN004641,Yes,4,1752,H1N1,02/18/2019,IRD:Human,USA,Virginia,18-19,A/Virginia/16/2019,
HA,MK999810,Yes,4,1752,H1N1,03/12/2019,IRD:Human,USA,South Dakota,18-19,A/South Dakota/18/2019,
HA,MN004658,Yes,4,1752,H1N1,03/19/2019,IRD:Human,USA,Washington,18-19,A/Washington/164/2019,
HA,MN004083,Yes,4,1752,H1N1,03/28/2019,IRD:Human,USA,Minnesota,18-19,A/Minnesota/23/2019,
HA,MK999754,Yes,4,1752,H1N1,03/04/2019,IRD:Human,USA,New Mexico,18-19,A/New Mexico/17/2019,
HA,MK999490,Yes,4,1752,H1N1,03/05/2019,IRD:Human,USA,California,18-19,A/California/90/2019,
HA,MN004283,Yes,4,1752,H1N1,03/09/2019,IRD:Human,USA,New York,18-19,A/New York/28/2019,
HA,MK960121,No,4,1701,H1N1,02/27/2019,IRD:Human,Germany,-N/A-,18-19,A/Germany/9350/2019,
HA,MK960123,No,4,1701,H1N1,03/07/2019,IRD:Human,Germany,-N/A-,18-19,A/Germany/9352/2019,
HA,MK960932,Yes,4,1701,H1N1,03/27/2019,IRD:Human,USA,South Carolina,18-19,A/South Carolina/9420/2019,
HA,MN004042,Yes,4,1752,H1N1,03/02/2019,IRD:Human,USA,Massachusetts,18-19,A/Massachusetts/17/2019,
HA,MK999562,Yes,4,1753,H1N1,02/20/2019,IRD:Human,USA,Idaho,18-19,A/Idaho/15/2019,
HA,MN004289,Yes,4,1752,H1N1,02/21/2019,IRD:Human,USA,North Carolina,18-19,A/North Carolina/16/2019,
HA,MN004190,Yes,4,1752,H1N1,03/06/2019,IRD:Human,USA,New Jersey,18-19,A/New Jersey/21/2019,
HA,MK615503,Yes,4,1753,H1N1,12/05/2014,IRD:Human,USA,Unknown,14-15,A/USA/VFFSP_UNITHER_00040/2014,
HA,MN003502,Yes,4,1752,H1N1,02/23/2019,IRD:Human,USA,West Virginia,18-19,A/West Virginia/20/2019,
HA,MN004349,Yes,4,1752,H1N1,01/14/2019,IRD:Human,USA,Oklahoma,18-19,A/Oklahoma/05/2019,
HA,MN004549,Yes,4,1752,H1N1,01/30/2019,IRD:Human,USA,Texas,18-19,A/Texas/16/2019,
HA,MN003634,Yes,4,1752,H1N1,02/22/2019,IRD:Human,USA,Connecticut,18-19,A/Connecticut/16/2019,
HA,MN003530,Yes,4,1752,H1N1,02/24/2019,IRD:Human,USA,Alaska,18-19,A/Alaska/20/2019,
HA,MN003538,Yes,4,1752,H1N1,03/21/2019,IRD:Human,USA,Arizona,18-19,A/Arizona/20/2019,
HA,MN004357,Yes,4,1752,H1N1,01/29/2019,IRD:Human,USA,Oklahoma,18-19,A/Oklahoma/08/2019,
HA,MN003458,No,4,1752,H1N1,03/19/2019,IRD:Human,USA,Kansas,18-19,A/Kansas/20/2019,
HA,MN004066,Yes,4,1752,H1N1,03/23/2019,IRD:Human,USA,Massachusetts,18-19,A/Massachusetts/22/2019,
HA,MN003773,Yes,4,1752,H1N1,02/25/2019,IRD:Human,USA,Georgia,18-19,A/Georgia/13/2019,
HA,MN004072,Yes,4,1752,H1N1,03/23/2019,IRD:Human,USA,Minnesota,18-19,A/Minnesota/21/2019,
HA,MN004367,Yes,4,1752,H1N1,03/16/2019,IRD:Human,USA,Oregon,18-19,A/Oregon/18/2019,
HA,MN003666,Yes,4,1752,H1N1,03/09/2019,IRD:Human,USA,Delaware,18-19,A/Delaware/19/2019,
HA,MK999408,No,4,1752,H1N1,03/04/2019,IRD:Human,USA,Kansas,18-19,A/Kansas/18/2019,
HA,MN003782,Yes,4,1752,H1N1,02/28/2019,IRD:Human,USA,Georgia,18-19,A/Georgia/14/2019,
HA,MN003554,Yes,4,1752,H1N1,04/03/2019,IRD:Human,USA,Arkansas,18-19,A/Arkansas/25/2019,
HA,MN003935,Yes,4,1752,H1N1,03/26/2019,IRD:Human,USA,Louisiana,18-19,A/Louisiana/28/2019,
HA,MN003802,Yes,4,1752,H1N1,03/22/2019,IRD:Human,USA,Hawaii,18-19,A/Hawaii/21/2019,
HA,MN004378,Yes,4,1752,H1N1,02/17/2019,IRD:Human,USA,Pennsylvania,18-19,A/Pennsylvania/568/2019,
HA,MN003954,Yes,4,1752,H1N1,02/14/2019,IRD:Human,USA,Maine,18-19,A/Maine/11/2019,
HA,MN003894,Yes,4,1752,H1N1,04/03/2019,IRD:Human,USA,Indiana,18-19,A/Indiana/25/2019,
HA,MK999690,Yes,4,1752,H1N1,03/11/2019,IRD:Human,USA,Mississippi,18-19,A/Mississippi/18/2019,
HA,MN074186,Yes,4,1701,H1N1,04/03/2019,IRD:Human,USA,Colorado,18-19,A/Colorado/9465/2019,
HA,MN073990,No,4,1701,H1N1,04/08/2019,IRD:Human,USA,California,18-19,A/California/9462/2019,
HA,MN083418,Yes,4,1752,H1N1,03/31/2019,IRD:Human,USA,Connecticut,18-19,A/Connecticut/29/2019,
HA,MN083690,Yes,4,1752,H1N1,03/18/2019,IRD:Human,USA,Michigan,18-19,A/Michigan/275/2019,
HA,MN074006,No,4,1701,H1N1,04/08/2019,IRD:Human,USA,Ohio,18-19,A/Ohio/9559/2019,
HA,MN074218,Yes,4,1701,H1N1,04/02/2019,IRD:Human,USA,Florida,18-19,A/Florida/9469/2019,
HA,MN083538,Yes,4,1752,H1N1,03/24/2019,IRD:Human,USA,Georgia,18-19,A/Georgia/23/2019,
HA,MN084002,Yes,4,1753,H1N1,04/13/2019,IRD:Human,USA,Wisconsin,18-19,A/Wisconsin/397/2019,
HA,MN083710,Yes,4,1752,H1N1,03/22/2019,IRD:Human,USA,Michigan,18-19,A/Michigan/277/2019,
HA,MN078447,No,4,1701,H1N1,04/10/2019,IRD:Human,USA,New York,18-19,A/New York/9634/2019,
HA,MK615263,Yes,4,1753,H1N1,10/20/2014,IRD:Human,USA,Unknown,14-15,A/USA/VFFSP_UNITHER_00010/2014,
HA,MN081037,No,4,1701,H1N1,03/18/2019,IRD:Human,USA,Texas,18-19,A/Texas/9716/2019,
HA,MN074370,Yes,4,1701,H1N1,04/04/2019,IRD:Human,Germany,-N/A-,18-19,A/Germany/9497/2019,
HA,MN083458,Yes,4,1752,H1N1,04/11/2019,IRD:Human,USA,Delaware,18-19,A/Delaware/32/2019,
HA,MN083738,Yes,4,1752,H1N1,04/10/2019,IRD:Human,USA,Minnesota,18-19,A/Minnesota/30/2019,
HA,MN083658,Yes,4,1752,H1N1,04/08/2019,IRD:Human,USA,Louisiana,18-19,A/Louisiana/30/2019,
HA,MN081418,Yes,4,1701,H1N1,04/16/2019,IRD:Human,South Korea,-N/A-,18-19,A/South Korea/9705/2019,
HA,MN078635,Yes,4,1701,H1N1,04/16/2019,IRD:Human,USA,North Carolina,18-19,A/North Carolina/9638/2019,
HA,MN083490,Yes,4,1752,H1N1,04/02/2019,IRD:Human,USA,District of Columbia,18-19,A/District Of Columbia/24/2019,
HA,MN074338,Yes,4,1701,H1N1,03/27/2019,IRD:Human,Germany,-N/A-,18-19,A/Germany/9488/2019,
HA,MN083786,Yes,4,1752,H1N1,04/04/2019,IRD:Human,USA,New Jersey,18-19,A/New Jersey/27/2019,
HA,MN083982,Yes,4,1752,H1N1,03/28/2019,IRD:Human,USA,Wisconsin,18-19,A/Wisconsin/391/2019,
HA,MN083842,Yes,4,1752,H1N1,04/05/2019,IRD:Human,USA,Oregon,18-19,A/Oregon/20/2019,
HA,MH333272,No,4,1722,H1N1,05/14/2017,IRD:Human,India,-N/A-,-N/A-,A/India/Jai-4/2017,
HA,MN061203,Yes,4,1770,H1N1,03/14/2019,IRD:Human,Russia,-N/A-,18-19,A/Veliky Novgorod/106/2019,
HA,MN083524,Yes,4,1752,H1N1,03/27/2019,IRD:Human,USA,Florida,18-19,A/Florida/46/2019,
HA,MN083954,Yes,4,1752,H1N1,03/24/2019,IRD:Human,USA,West Virginia,18-19,A/West Virginia/26/2019,
HA,MN083914,Yes,4,1752,H1N1,03/25/2019,IRD:Human,USA,Vermont,18-19,A/Vermont/19/2019,
HA,MN083882,Yes,4,1752,H1N1,04/16/2019,IRD:Human,USA,South Dakota,18-19,A/South Dakota/27/2019,
HA,MN083355,No,4,1752,H1N1,03/25/2019,IRD:Human,USA,Florida,18-19,A/Florida/37/2019,
HA,MN083794,Yes,4,1752,H1N1,04/14/2019,IRD:Human,USA,New Mexico,18-19,A/New Mexico/28/2019,
HA,MN160984,Yes,4,1752,H1N1,04/24/2019,IRD:Human,USA,Kentucky,18-19,A/Kentucky/28/2019,
HA,MN160848,Yes,4,1752,H1N1,04/21/2019,IRD:Human,USA,Delaware,18-19,A/Delaware/35/2019,
HA,MN160800,Yes,4,1752,H1N1,04/04/2019,IRD:Human,USA,California,18-19,A/California/132/2019,
HA,MN160808,Yes,4,1752,H1N1,04/04/2019,IRD:Human,USA,California,18-19,A/California/133/2019,
HA,MN160816,Yes,4,1752,H1N1,04/06/2019,IRD:Human,USA,California,18-19,A/California/134/2019,
HA,MN154171,No,4,1701,H1N1,04/24/2019,IRD:Human,USA,Nevada,18-19,A/Nevada/9743/2019,
HA,MN160864,Yes,4,1751,H1N1,04/12/2019,IRD:Human,USA,District of Columbia,18-19,A/District Of Columbia/28/2019,
HA,MN169137,No,4,1701,H1N1,02/21/2019,IRD:Human,Germany,-N/A-,18-19,A/Germany/9057/2019,
HA,MN160896,Yes,4,1752,H1N1,04/29/2019,IRD:Human,USA,Florida,18-19,A/Florida/61/2019,
HA,MN161128,Yes,4,1752,H1N1,04/23/2019,IRD:Human,USA,Wisconsin,18-19,A/Wisconsin/401/2019,
HA,MN169150,No,4,1701,H1N1,03/09/2019,IRD:Human,USA,Texas,18-19,A/Texas/9128/2019,
HA,MN160963,Yes,4,1753,H1N1,02/09/2019,IRD:Human,USA,Iowa,18-19,A/Iowa/12/2019,
HA,MK635595,No,4,1701,H1N1,12/26/2018,IRD:Human,USA,Nevada,18-19,A/Nevada/7707/2018,
HA,MN220694,Yes,4,1732,H1N1,04/15/2016,IRD:Human,Russia,-N/A-,15-16,A/Moscow/rWSN/2016,
HA,MN160920,Yes,4,1752,H1N1,04/29/2019,IRD:Human,USA,Hawaii,18-19,A/Hawaii/33/2019,
HA,MN154297,Yes,4,1701,H1N1,03/15/2019,IRD:Human,USA,Washington,18-19,A/Washington/9751/2019,
HA,MN161088,Yes,4,1752,H1N1,04/16/2019,IRD:Human,USA,New York,18-19,A/New York/40/2019,
HA,MN161096,Yes,4,1752,H1N1,04/28/2019,IRD:Human,USA,New York,18-19,A/New York/43/2019,
HA,MN161112,Yes,4,1751,H1N1,04/23/2019,IRD:Human,USA,Virginia,18-19,A/Virginia/34/2019,
HA,MN160713,No,4,1752,H1N1,04/29/2019,IRD:Human,USA,Florida,18-19,A/Florida/57/2019,
HA,MN160726,No,4,1752,H1N1,04/12/2019,IRD:Human,USA,Virginia,18-19,A/Virginia/32/2019,
HA,MN161024,Yes,4,1752,H1N1,04/22/2019,IRD:Human,USA,Minnesota,18-19,A/Minnesota/32/2019,
HA,MN161048,Yes,4,1752,H1N1,04/25/2019,IRD:Human,USA,Montana,18-19,A/Montana/36/2019,
