accession,segment,length,date,name
MT330623,4,1752,2/4/2020,A/Arkansas/12/2020
MT331335,4,1752,2/3/2020,A/Pennsylvania/12/2020
MT331112,4,1752,2/12/2020,A/Minnesota/10/2020
MT331120,4,1752,2/12/2020,A/Minnesota/11/2020
MT331294,4,1752,2/21/2020,A/North Carolina/07/2020
MT330453,4,1752,2/19/2020,A/Arkansas/15/2020
MT330872,4,1752,1/31/2020,A/Hawaii/11/2020
MT330856,4,1752,1/7/2020,A/Hawaii/02/2020
MT330864,4,1752,1/31/2020,A/Hawaii/10/2020
MT419537,4,1752,2/24/2020,A/New Hampshire/08/2020
MT375770,4,1752,2/25/2020,A/Oregon/12/2020
MT419617,4,1752,2/22/2020,A/Nebraska/06/2020
MT419575,4,1752,2/21/2020,A/Minnesota/14/2020
MT419519,4,1752,3/1/2020,A/New Jersey/14/2020
MT466320,4,1752,3/8/2020,A/New Jersey/16/2020
MT419553,4,1752,3/3/2020,A/California/45/2020
MT466328,4,1752,3/8/2020,A/New Jersey/17/2020
MT499638,4,1752,3/16/2020,A/California/54/2020
MT375722,4,1752,2/20/2020,A/Hawaii/17/2020
MK920210,4,1701,10/20/2018,A/India/Che-1851810/2018
MT419697,4,1752,2/24/2020,A/Virginia/07/2020
MT466248,4,1753,2/7/2020,A/Louisiana/17/2020
MT466408,4,1752,3/6/2020,A/Utah/15/2020
MT466416,4,1752,3/6/2020,A/Utah/16/2020
MT466104,4,1752,3/9/2020,A/Alabama/10/2020
MT419649,4,1752,3/4/2020,A/Pennsylvania/17/2020
MT499662,4,1752,3/16/2020,A/Montana/16/2020
MT499670,4,1752,3/19/2020,A/Oregon/15/2020
MT466176,4,1752,3/4/2020,A/Hawaii/23/2020
MT466120,4,1752,3/20/2020,A/Arizona/15/2020
MT466152,4,1752,3/2/2020,A/California/48/2020
MT466168,4,1752,3/4/2020,A/Hawaii/22/2020
MT423009,4,1701,Jan-18,A/USA/LAN_
MH329072,4,1701,1/13/2016,A/Taiwan/00185/2016
MH329089,4,1701,1/28/2016,A/Taiwan/00398/2016
MH329080,4,1701,1/31/2013,A/Taiwan/00305/2013
MH329082,4,1701,2/4/2013,A/Taiwan/00341/2013
MH329085,4,1701,1/28/2016,A/Taiwan/00389/2016
CY071135,4,1734,1/13/2010,A/Athens/INS389/2010(H1N1)
MH329098,4,1701,3/6/2013,A/Taiwan/00585/2013
MH329102,4,1701,2/19/2016,A/Taiwan/00710/2016
MH329115,4,1701,4/11/2013,A/Taiwan/00944/2013
MH329118,4,1701,3/7/2016,A/Taiwan/01042/2016
MH329122,4,1701,4/23/2015,A/Taiwan/01130/2015
MH329139,4,1701,6/8/2015,A/Taiwan/01785/2015
MH329141,4,1701,7/25/2013,A/Taiwan/02006/2013
MH329143,4,1701,7/19/2012,A/Taiwan/02368/2012
MH329144,4,1701,7/27/2015,A/Taiwan/02416/2015
MH329156,4,1701,10/27/2015,A/Taiwan/03503/2015
MH329163,4,1701,12/16/2015,A/Taiwan/04153/2015
MH329166,4,1701,12/30/2015,A/Taiwan/04364/2015
MH329170,4,1701,3/22/2013,A/Taiwan/50410/2013
MH329164,4,1701,12/16/2015,A/Taiwan/04156/2015
MH329165,4,1701,12/19/2017,A/Taiwan/04248/2017
JF929750,4,1701,8/6/2010,A/Guangdong/321/2010
KT274512,4,1701,12/3/2013,A/Indiana/30/2013
CY111254,4,1734,1/27/2011,A/Boston/DOA21/2011(H1N1)
KP317231,4,1701,8/26/2010,A/Goa/027/2010
JN187152,4,1701,2/3/2011,A/Taiwan/3697/2011
GU562458,4,1752,1/4/2010,A/Karasuk/01/2010(H1N1)
GU576542,4,1701,1/9/2010,A/Ancona/01/2010(H1N1)
AB551872,4,1701,1/4/2010,A/Nagasaki/HA-10-2/2010(H1N1)
AB551874,4,1701,1/4/2010,A/Nagasaki/HA-10-4/2010(H1N1)
AB551876,4,1701,1/12/2010,A/Nagasaki/HA-10-6/2010(H1N1)
AB551878,4,1701,1/18/2010,A/Nagasaki/HA-10-9/2010(H1N1)
AB551879,4,1701,1/18/2010,A/Nagasaki/HA-10-10/2010(H1N1)
AB551882,4,1701,1/18/2010,A/Nagasaki/HA-10-13/2010(H1N1)
KU509550,4,1701,8/5/2015,A/Hawaii/51/2015
HM569740,4,1744,3/2/2010,A/Orenburg/IIV-13/2010(H1N1)
CY065051,4,1734,2/3/2010,A/New York/4662/2010(H1N1)
CY062186,4,1734,1/26/2010,A/New York/3251/2010(H1N1)
CY062090,4,1720,1/18/2010,A/New York/1999/2010(H1N1)
CY071950,4,1701,Jan-10,A/Egypt/N00145/2010(H1N1)
CY072074,4,1701,3/5/2010,A/Alagoas/115/2010(H1N1)
CY072085,4,1701,3/19/2010,A/Bahia/161/2010(H1N1)
CY071955,4,1701,Jan-10,A/Egypt/N00267/2010(H1N1)
CY071311,4,1734,1/27/2010,A/Athens/INS420/2010(H1N1)
CY072534,4,1734,1/14/2010,A/New York/INS432/2010(H1N1)
AB558539,4,1701,2/8/2010,A/Nagasaki/HA-10-17/2010(H1N1)
CY066487,4,1734,2/1/2010,A/California/VRDL7/2010(H1N1)
CY066455,4,1734,1/11/2010,A/California/VRDL2/2010(H1N1)
HQ419009,4,1701,Feb-10,A/Shiraz/6/2010(H1N1)
CY071957,4,1701,Jan-10,A/Egypt/N00275/2010(H1N1)
CY071183,4,1734,1/24/2010,A/Athens/INS398/2010(H1N1)
AB745256,4,1745,Jan-10,A/Tottori/ST487/2010
AB745262,4,1744,Feb-10,A/Tottori/ST503/2010
AB745281,4,1744,Dec-10,A/Tottori/ST514/2010
JQ624637,4,1721,7/13/2011,A/Sydney/CH2/2011
JQ396241,4,1777,5/20/2011,A/Kenya/148/2011
CY129790,4,1752,9/30/2010,A/Bangkok/INS584/2010
JQ396231,4,1776,4/8/2011,A/Kenya/132/2011
JQ396242,4,1776,6/10/2011,A/Kenya/149/2011
JQ396222,4,1742,5/30/2011,A/Kenya/121/2011
CY063853,4,1755,2/12/2010,A/Singapore/KK081/2010(H1N1)
CY063835,4,1740,2/12/2010,A/Singapore/GP737/2010(H1N1)
CY063855,4,1778,1/8/2010,A/Singapore/TT017/2010(H1N1)
CY096810,4,1701,Sep-10,A/Thailand/ICRC-NSN1/2010
CY071958,4,1701,Jan-10,A/Egypt/N00277/2010(H1N1)
CY071207,4,1734,1/8/2010,A/Frankfurt/INS402/2010(H1N1)
KF280751,4,1701,2/18/2013,A/India/P132194/2013(H1N1)
CY071959,4,1701,Jan-10,A/Egypt/N00278/2010(H1N1)
CY062146,4,1734,1/22/2010,A/New York/2963/2010(H1N1)
KF280727,4,1701,3/7/2012,A/India/VD122268/2012(H1N1)
JQ396238,4,1776,4/5/2011,A/Kenya/145/2011
CY088801,4,1701,8/17/2010,A/Thailand/CU-H2176/2010(H1N1)
CY092430,4,1734,9/19/2010,A/Sydney/DD3-01/2010(H1N1)
CY092502,4,1734,7/21/2010,A/Sydney/DD3-10/2010(H1N1)
CY092510,4,1734,8/27/2010,A/Sydney/DD3-12/2010(H1N1)
CY092526,4,1734,9/13/2010,A/Sydney/DD3-14/2010
KT274548,4,1701,6/12/2014,A/Minnesota/08/2014
CY091676,4,1777,12/30/2010,A/Singapore/GP4670/2010
CY092638,4,1734,1/27/2010,A/Sydney/DD3-37/2010
CY097837,4,1701,12/30/2010,A/District of Columbia/WRAIR0309/2010(H1N1)
CY096594,4,1734,2/23/2010,A/District of Columbia/INS527/2010(H1N1)
CY096386,4,1734,8/23/2010,A/Bangkok/INS494/2010(H1N1)
CY096442,4,1734,8/25/2010,A/Bangkok/INS503/2010(H1N1)
CY096266,4,1734,8/31/2010,A/North Fitzroy/INS474/2010(H1N1)
CY091616,4,1744,1/26/2011,A/Murmansk/RII1/2011
CY091620,4,1744,1/27/2011,A/Kaliningrad/RII4/2011
CY091694,4,1729,2/14/2011,A/Singapore/GP536/2011
CY091668,4,1749,11/30/2010,A/Singapore/GP4511/2010
CY091722,4,1777,1/21/2011,A/Singapore/TT67/2011
CY090837,4,1752,3/23/2010,A/Managua/0305_10/2010(H1N1)
CY092550,4,1734,9/20/2010,A/Sydney/DD3-17/2010
CY092678,4,1734,9/12/2010,A/Sydney/DD3-44/2010
CY092598,4,1734,10/9/2010,A/Sydney/DD3-28/2010
CY092880,4,1734,1/28/2011,A/California/NHRC0001/2011
CY092393,4,1734,10/6/2010,A/Sydney/DD3-32/2010
CY092952,4,1734,6/22/2010,A/Chile/15/2010
CY092726,4,1734,10/11/2010,A/Sydney/DD3-53/2010(H1N1)
CY091666,4,1777,11/9/2010,A/Singapore/GP4444/2010
CY093008,4,1734,8/9/2010,A/Chile/54/2010
CY093072,4,1734,7/12/2010,A/Khon Kaen/INS456/2010
CY096282,4,1734,9/1/2010,A/North Fitzroy/INS476/2010(H1N1)
CY096553,4,1734,8/31/2010,A/Khon Kaen/INS522/2010(H1N1)
CY096410,4,1739,8/24/2010,A/Bangkok/INS498/2010(H1N1)
CY096577,4,1734,9/1/2010,A/North Fitzroy/INS529/2010(H1N1)
CY096466,4,1734,8/27/2010,A/Bangkok/INS506/2010(H1N1)
CY096490,4,1734,9/1/2010,A/Bangkok/INS511/2010(H1N1)
CY061326,4,1701,1/15/2010,A/Argentina/HNRG102/2010
CY079530,4,1701,3/26/2010,A/Parana/914/2010
JQ365026,4,1701,1/25/2011,A/Hangzhou/B40/2011
JQ365007,4,1701,Feb-10,A/Hangzhou/117/2010
JF346675,4,1739,Dec-10,A/HuZhou/01/2010
CY083535,4,1701,1/26/2010,A/Mexico City/WRAIR1752N/2010(H1N1)
KP144965,4,1701,10/15/2013,A/Jiangsudanyang/SWL1831/2013
CY092670,4,1734,10/2/2010,A/Sydney/DD3-42/2010
CY067612,4,1701,Feb-10,A/Qingdao/123/2010
CY092840,4,1734,9/14/2010,A/Sydney/DD3-55/2010
HQ419008,4,1701,Feb-10,A/Shiraz/5/2010(H1N1)
HQ419010,4,1701,Feb-10,A/Shiraz/7/2010(H1N1)
CY067632,4,1701,Jan-10,A/Qingdao/66/2010
CY091609,4,1744,2/14/2011,A/Saint-Petersburg/RII109/2011
CY091597,4,1744,3/5/2011,A/Saint-Petersburg/RII174/2011
CY092824,4,1734,8/24/2010,A/Sydney/DD3-40/2010
CY089854,4,1718,4/4/2011,A/Mexico/InDRE2424/2011
HM752474,4,1729,1/21/2010,A/Thailand/CU-MV7/2010
CY093173,4,1734,8/19/2010,A/Chile/87/2010(H1N1)
CY093157,4,1734,8/11/2010,A/Chile/61/2010
CY079531,4,1701,4/19/2010,A/Parana/927/2010
JF500436,4,1701,12/27/2010,A/Karaj/5921/2010
JF500434,4,1701,12/23/2010,A/Karaj/5795/2010
CY096218,4,1734,8/23/2010,A/Melbourne/INS467/2010(H1N1)
CY092486,4,1734,8/31/2010,A/Sydney/DD3-08/2010(H1N1)
CY093016,4,1734,8/9/2010,A/Chile/52/2010
CY096242,4,1734,8/25/2010,A/Melbourne/INS471/2010(H1N1)
CY096258,4,1733,8/30/2010,A/North Fitzroy/INS473/2010(H1N1)
JN187150,4,1701,1/27/2011,A/Taiwan/1749/2011
CY111538,4,1734,2/3/2011,A/Boston/DOA26/2011
JQ612507,4,1701,1/12/2010,A/Hungary/2/2010
JN187149,4,1701,1/26/2011,A/Taiwan/1150/2011
JF929763,4,1701,1/19/2011,A/Guangdong/002/2011
CY098553,4,1735,9/2/2010,A/Bangkok/INS516/2010
CY097892,4,1701,1/14/2011,A/Moscow/WRAIR1929P/2011
JQ365027,4,1701,1/27/2011,A/Hangzhou/B47/2011
CY099332,4,1701,4/1/2010,A/Kentucky/180/2010
KF559598,4,1752,2/5/2013,A/Helsinki/429/2013
JN588798,4,1701,6/27/2010,A/Cambodia/U302/2010
CY100001,4,1701,6/7/2011,A/Rio Grande do Sul/360/2011
CY100002,4,1701,6/10/2011,A/Rio Grande do Sul/361/2011
KJ943470,4,1701,8/23/2011,A/Santiago/p13d2/2011
JF682629,4,1743,1/25/2011,A/Czech Republic/1/2011(H1N1)
CY089387,4,1777,Mar-11,A/Mexico/InDRE1945/2011
KC508624,4,1777,2/23/2012,A/Arizona/M1/2012
JF816658,4,1701,1/14/2011,A/Beijing/HZ01/2011
CY098090,4,1734,8/19/2010,A/Chile/89/2010(H1N1)
JN600357,4,1701,6/17/2010,A/Assam/2590/2010
HQ595295,4,1701,6/14/2010,A/Sao Paulo/52863/2010
JN601096,4,1701,12/9/2010,A/Finland/27/2010
JQ365021,4,1701,2/11/2011,A/Hangzhou/A76/2011
CY080589,4,1743,1/4/2011,A/Tunisia/197/2011
KF648229,4,1701,5/3/2013,A/California/21/2013
KF648210,4,1701,8/21/2012,A/Virginia/13/2012
KF647953,4,1701,5/7/2013,A/Florida/17/2013
KF647967,4,1701,2/26/2013,A/Florida/07/2013
KF648149,4,1701,1/20/2013,A/Utah/01/2013
KF648020,4,1701,7/7/2013,A/Florida/20/2013
CY103847,4,1701,2/2/2011,A/Novosibirsk/53k/2011
CY103938,4,1701,1/14/2010,A/Pernambuco/732/2010
JF929767,4,1701,1/29/2011,A/Guangdong/012/2011
CY098060,4,1701,1/31/2011,A/Moscow/WRAIR4316T/2011
JQ065238,4,1701,1/14/2010,A/Shenzhen/57/2010
CY097940,4,1701,2/3/2011,A/Moscow/WRAIR1968P/2011
CY098036,4,1701,2/2/2011,A/Moscow/WRAIR4314N/2011
JN588796,4,1701,2/24/2010,A/Cambodia/U223/2010
JN588800,4,1701,7/5/2010,A/Cambodia/U308/2010
JQ396223,4,1777,7/11/2011,A/Kenya/122/2011
HQ595297,4,1701,6/18/2010,A/Sao Paulo/53511/2010
JQ796827,4,1701,1/6/2011,A/Zhejiang/HZ19/2011
KF648152,4,1701,4/8/2013,A/Vermont/03/2013
KF648252,4,1701,1/18/2013,A/Washington/05/2013
CY097868,4,1701,1/1/2011,A/District of Columbia/WRAIR0313/2011(H1N1)
CY075918,4,1744,3/9/2010,A/Pune/NIV26410/2010
CY097789,4,1701,2/16/2010,A/Dakar/WRAIR0020T/2010
CY079544,4,1777,10/21/2010,A/Switzerland/5165/2010
KF648182,4,1701,12/20/2012,A/Minnesota/34/2012
CY083040,4,1701,2/16/2010,A/Dakar/WRAIR0020T/2010
CY120058,4,1726,2/28/2012,A/Mexico/InDRE6023/2012
JF929777,4,1701,1/24/2011,A/Guangdong/049/2011
CY103855,4,1701,2/20/2011,A/Tomsk/29/2011
JF929769,4,1701,2/14/2011,A/Guangdong/015/2011
JN588789,4,1701,1/4/2010,A/Cambodia/U094/2010
JQ365024,4,1701,1/12/2011,A/Hangzhou/B24/2011
KX078517,4,1701,3/18/2015,A/India/DRDE_GWL989/2015
JF929775,4,1701,3/3/2011,A/Guangdong/040/2011
JX309707,4,1777,7/30/2010,A/Singapore/TT428/2010
JX309607,4,1777,6/7/2010,A/Singapore/KK376/2010
JX309623,4,1715,7/6/2010,A/Singapore/GP3395/2010
JX309650,4,1746,7/19/2010,A/Singapore/GP3563/2010
JX309167,4,1777,2/8/2010,A/Singapore/TT106/2010
JN381287,4,1701,Oct-10,A/Taiwan/3130/2010
JN381297,4,1701,Dec-10,A/Taiwan/3516/2010
JN381262,4,1701,Jan-10,A/Taiwan/65078/2010
JN381306,4,1701,Jan-11,A/Taiwan/65093/2011
JN381281,4,1701,Sep-10,A/Taiwan/2908/2010
JN381309,4,1701,Jan-11,A/Taiwan/65151/2011
CY124634,4,1777,3/18/2011,A/Singapore/GP834/2011
CY124537,4,1777,1/4/2011,A/Singapore/GP4/2011
CY124650,4,1777,3/24/2011,A/Singapore/GP868/2011
JX625934,4,1701,12/20/2010,A/England/05140214/2010
JX625782,4,1701,12/6/2010,A/England/04960232/2010
JX309971,4,1765,12/23/2010,A/Singapore/GP4633/2010
JX309461,4,1777,5/19/2010,A/Singapore/GP2432/2010
JX625766,4,1701,12/3/2010,A/England/183/2010
JX625862,4,1701,12/13/2010,A/England/05060444/2010
JX625958,4,1701,12/14/2010,A/Northern Ireland/3/2010
JX309313,4,1777,4/9/2010,A/Singapore/GP1191/2010
CY120915,4,1777,2/22/2011,A/Guangdong/102/2011
CY120930,4,1777,7/29/2010,A/Guangdong/296/2010
CY120936,4,1777,8/30/2010,A/Guangdong/370/2010
CY120925,4,1777,2/15/2011,A/Guangdong/13/2011
CY120929,4,1777,4/22/2010,A/Guangdong/195/2010
AB745265,4,1744,Jan-11,A/Tottori/KK001/2011
JX625838,4,1701,12/6/2010,A/England/05040499/2010
JX625966,4,1701,12/10/2010,A/England/05180496/2010
CY129926,4,1734,1/19/2011,A/Aarhus/INS612/2011
JX625950,4,1701,12/16/2010,A/Northern Ireland/05180459/2010
CY124516,4,1777,1/10/2011,A/Singapore/EN1/2011
JN381333,4,1701,Feb-11,A/Taiwan/582/2011
JX309885,4,1777,10/26/2010,A/Singapore/GP4369/2010(H1N1)
JN381305,4,1701,Jan-11,A/Taiwan/90036/2011
JN381268,4,1701,Feb-10,A/Taiwan/65337/2010
CY100508,4,1777,1/7/2010,A/Mexico City/INER17/2010
JX309184,4,1777,2/17/2010,A/Singapore/KK87/2010
JN381335,4,1701,Feb-11,A/Taiwan/90262/2011
JN381327,4,1701,Feb-11,A/Taiwan/90208/2011
CY124560,4,1748,2/9/2011,A/Singapore/GP479/2011
JN381295,4,1701,Dec-10,A/Taiwan/3502/2010
JX309863,4,1777,10/10/2010,A/Singapore/GP4276/2010
JX309205,4,1777,2/10/2010,A/Singapore/GP690/2010
JN381271,4,1701,Aug-10,A/Taiwan/90110/2010
JN381338,4,1701,Feb-11,A/Taiwan/65532/2011
JN381269,4,1701,May-10,A/Taiwan/90060/2010
JN381303,4,1701,Jan-11,A/Taiwan/90027/2011
JN381296,4,1701,Dec-10,A/Taiwan/66169/2010
JX309719,4,1742,7/5/2010,A/Singapore/SS40/2010
JX120566,4,1806,1/14/2010,A/Anhui/1225/2010
CY100514,4,1777,1/11/2010,A/Mexico City/INER18/2010
CY100530,4,1777,2/9/2010,A/Mexico City/INER10/2010
CY124817,4,1757,1/19/2011,A/Singapore/TT58/2011
CY120934,4,1777,2/12/2011,A/Guangdong/32/2011
KF559838,4,1752,2/12/2013,A/Helsinki/604/2013
CY129710,4,1752,2/11/2011,A/Athens/INS564/2011
KC891427,4,1701,2/24/2012,A/Georgia/09/2012
KT734948,4,1701,3/18/2013,A/Texas/27/2013
KT734961,4,1701,1/31/2013,A/Michigan/05/2013
CY160640,4,1752,12/1/2011,A/Peru/PER045/2011
CY124709,4,1777,1/4/2011,A/Singapore/KK12/2011
CY124626,4,1760,1/11/2011,A/Singapore/GP81/2011
KC891492,4,1701,1/29/2012,A/Georgia/03/2012
KC882150,4,1701,2/7/2011,A/Idaho/04/2011
KC891129,4,1701,2/13/2012,A/Illinois/08/2012
JQ693692,4,1701,2/23/2011,A/Taiwan/2116/2011
KC881827,4,1701,11/1/2010,A/Kentucky/09/2010
KC780724,4,1701,2/8/2010,A/Hawaii/03/2010
KC780525,4,1701,2/17/2010,A/Wisconsin/02/2010
KC781355,4,1701,3/3/2010,A/Iowa/04/2010
CY129459,4,1752,2/12/2011,A/Athens/INS566/2011
CY129614,4,1752,2/23/2011,A/Cologne/INS538/2011
KC881624,4,1701,1/6/2011,A/Minnesota/01/2011
KC882411,4,1701,2/4/2011,A/Delaware/06/2011
KC881920,4,1701,2/3/2011,A/Massachusetts/06/2011
KC780101,4,1701,5/4/2010,A/Hawaii/07/2010
KC782123,4,1701,4/4/2010,A/Montana/01/2010
KC782250,4,1701,4/12/2010,A/Hawaii/08/2010
KC781236,4,1701,9/2/2010,A/Massachusetts/03/2010
KC780389,4,1701,2/2/2010,A/North Carolina/04/2010
KC782005,4,1701,1/16/2010,A/Connecticut/01/2010
KC781281,4,1701,8/10/2010,A/Wisconsin/08/2010
KC780163,4,1701,4/3/2010,A/Arizona/04/2010
KC780166,4,1701,4/24/2010,A/California/08/2010
KC782278,4,1701,8/25/2010,A/Arizona/08/2010
JQ319658,4,1701,8/24/2011,A/India/GWL-01/2011
KC781142,4,1701,3/16/2010,A/Florida/05/2010
KC780738,4,1701,3/4/2010,A/California/05/2010
CY129606,4,1752,2/18/2011,A/Cologne/INS537/2011
KC882202,4,1701,2/25/2011,A/Wisconsin/11/2011
KC882326,4,1701,2011,A/Delaware/07/2011
KC882184,4,1701,4/19/2011,A/Minnesota/11/2011
CY134632,4,1701,12/7/2012,A/Florida/3076/2012
KC780426,4,1701,1/25/2010,A/Kentucky/02/2010
KC781197,4,1701,2/19/2010,A/Kentucky/03/2010
KC780214,4,1701,4/23/2010,A/California/07/2010
KC311440,4,1732,Jan-11,A/Samsun/06/2011
CY129974,4,1752,1/31/2011,A/Warsaw/INS620/2011
KC780145,4,1701,4/5/2010,A/California/06/2010
KC782239,4,1701,5/11/2010,A/California/09/2010
KC781877,4,1701,8/11/2010,A/Mississippi/04/2010
KC781275,4,1701,3/18/2010,A/Florida/04/2010
KC781284,4,1701,2/6/2010,A/Georgia/07/2010
KC781335,4,1701,3/12/2010,A/Minnesota/03/2010
KC781020,4,1701,1/5/2010,A/New Mexico/01/2010
KC780646,4,1701,1/13/2010,A/Maryland/03/2010
CY080339,4,1701,3/31/2010,A/Thailand/CU-H1821/2010(H1N1)
KC781368,4,1701,2/22/2010,A/Wisconsin/04/2010
KC782022,4,1701,2/4/2010,A/Vermont/01/2010
KC780334,4,1701,1/20/2010,A/North Carolina/03/2010
CY129630,4,1752,2/10/2011,A/Munich/INS540/2011
CY129670,4,1752,1/27/2011,A/Athens/INS552/2011
CY129654,4,1752,3/24/2011,A/Brooklyn/INS549/2011
KC781432,4,1701,3/18/2010,A/Florida/04/2010
KC781175,4,1701,3/15/2010,A/Alabama/04/2010
KC780871,4,1701,1/26/2010,A/California/03/2010
KC780453,4,1701,2/9/2010,A/New York/03/2010
KC781214,4,1701,2010,A/Kentucky/05/2010
KC780587,4,1701,3/8/2010,A/Hawaii/04/2010
KC780274,4,1701,5/24/2010,A/Nevada/02/2010
KC311442,4,1701,Jan-11,A/Trabzon/08/2011
KC891337,4,1701,3/14/2012,A/Alaska/01/2012
KC891445,4,1701,8/15/2012,A/Washington/44/2012
KC891424,4,1701,3/12/2012,A/Massachusetts/05/2012
KC881810,4,1701,3/22/2011,A/Louisiana/03/2011
JQ365006,4,1701,Jan-10,A/Hangzhou/115/2010
KC781296,4,1701,4/2/2010,A/Washington/01/2010
KC891106,4,1701,3/22/2012,A/New York/14/2012
KC891216,4,1701,4/26/2012,A/North Carolina/18/2012
KC891388,4,1701,3/29/2012,A/New Mexico/08/2012
KC891367,4,1701,1/4/2012,A/Colorado/01/2012
KC891152,4,1701,3/28/2012,A/North Carolina/16/2012
KC891522,4,1701,3/19/2012,A/Texas/35/2012
KC891112,4,1701,3/7/2012,A/New York/12/2012
KC891273,4,1701,3/10/2012,A/Wyoming/06/2012
KC891202,4,1701,12/7/2011,A/Florida/35/2011
KC891402,4,1701,6/17/2012,A/Washington/24/2012
KC891449,4,1701,1/23/2012,A/North Carolina/04/2012
KC891283,4,1701,2/24/2012,A/Washington/19/2012
KC891541,4,1701,2/21/2012,A/Texas/26/2012
KC891471,4,1701,1/26/2012,A/New Mexico/01/2012
KC891184,4,1701,4/8/2012,A/Idaho/14/2012
KF151216,4,1701,4/11/2013,A/Sao Paulo/28426/2013
KF151217,4,1701,4/12/2013,A/Sao Paulo/28829/2013
CY147209,4,1701,4/19/2013,A/Alabama/3317/2013
KC842158,4,1701,4/3/2011,A/Khorasan/5363/2011
KC881864,4,1701,1/12/2011,A/Illinois/02/2011
KC882343,4,1701,1/19/2011,A/Indiana/04/2011
KC842185,4,1701,1/2/2013,A/Tehran/35070/2013
KC881609,4,1701,1/5/2011,A/Washington/02/2011
KC882168,4,1701,11/29/2010,A/Iowa/16/2010
KF041892,4,1777,4/9/2013,A/Para/122686/2013
KC882346,4,1701,2/17/2011,A/Maine/04/2011
KC891325,4,1701,12/28/2011,A/California/52/2011
KC891260,4,1701,12/19/2011,A/Pennsylvania/16/2011
KC891213,4,1701,7/30/2012,A/Washington/34/2012
KC891263,4,1701,12/20/2011,A/Florida/36/2011
KC891395,4,1701,5/1/2012,A/Florida/15/2012
KC891392,4,1701,4/18/2012,A/Idaho/15/2012
KC891270,4,1701,3/3/2012,A/Nevada/11/2012
KC891167,4,1701,4/1/2012,A/Texas/47/2012
KC891164,4,1701,3/29/2012,A/New Mexico/08/2012
KC891480,4,1701,1/28/2012,A/Maryland/03/2012
KC881949,4,1701,1/19/2011,A/Kansas/02/2011
KC891196,4,1701,4/25/2012,A/Virginia/11/2012
KC882295,4,1701,3/9/2011,A/Missouri/03/2011
KC891573,4,1701,2/12/2012,A/Delaware/03/2012
KC891417,4,1701,3/5/2012,A/New York/11/2012
KC891193,4,1701,4/16/2012,A/Illinois/03/2012
KC881582,4,1701,12/29/2010,A/Illinois/02/2010
KC882105,4,1701,9/25/2010,A/Oklahoma/01/2010
KC882136,4,1701,4/19/2011,A/New Mexico/08/2011
KC881814,4,1701,3/8/2011,A/Tennessee/02/2011
KC891408,4,1701,3/1/2012,A/North Carolina/09/2012
KC891115,4,1701,3/5/2012,A/New York/11/2012
KC891350,4,1701,3/15/2012,A/Utah/11/2012
KC882293,4,1701,3/13/2011,A/California/21/2011
KC882188,4,1701,2/9/2011,A/California/15/2011
KC891393,4,1701,4/18/2012,A/Idaho/15/2012
KC891035,4,1701,1/24/2012,A/Oregon/02/2012
KC881705,4,1701,1/20/2011,A/North Carolina/06/2011
KC881854,4,1701,2/13/2011,A/Nevada/05/2011
KF648063,4,1701,12/8/2012,A/New Jersey/11/2012
CY129622,4,1751,2/1/2011,A/Munich/INS539/2011
JX309049,4,1760,1/26/2010,A/Singapore/GP449/2010(H1N1)
JF929785,4,1701,7/18/2010,A/Guangdong/8450/2010
CY092832,4,1734,9/19/2010,A/Sydney/DD3-49/2010
JQ768353,4,1701,1/20/2012,A/Tomsk/IIV-19/2012
CY066495,4,1734,2/13/2010,A/California/VRDL8/2010(H1N1)
KC020365,4,1701,7/18/2011,A/Cambodia/V0721310/2011
AB745311,4,1744,Jan-11,A/Tottori/ST584/2011
AB745369,4,1744,Mar-11,A/Tottori/TT150/2011
AB745387,4,1744,Jan-11,A/Tottori/YK008/2011
KC842174,4,1701,12/24/2010,A/Tehran/5853/2010
JQ065330,4,1701,4/19/2011,A/Shenzhen/ns06/2011
KC881960,4,1701,2/2/2011,A/Rhode Island/02/2011
KC882054,4,1701,10/2/2010,A/Wisconsin/10/2010
KF648213,4,1701,10/15/2012,A/Wisconsin/36/2012
KF648217,4,1701,6/7/2013,A/Kentucky/06/2013
KF648235,4,1701,5/20/2013,A/Mississippi/03/2013
KF648240,4,1701,10/31/2012,A/Tennessee/09/2012
KF648256,4,1701,1/22/2013,A/California/09/2013
KF648272,4,1701,1/6/2013,A/New Mexico/02/2013
KF648001,4,1701,3/23/2013,A/Colorado/03/2013
JQ714169,4,1701,1/8/2011,A/Tianjinhedong/SWL44/2011
KF451899,4,1777,2/11/2013,A/Kenya/261/2013
KF451897,4,1777,1/14/2013,A/Kenya/259/2013
KF280735,4,1701,1/31/2013,A/India/Nag132467/2013(H1N1)
KF280671,4,1701,1/19/2012,A/India/Nsk12388/2012(H1N1)
KF280655,4,1701,8/10/2011,A/India/P1112874/2011(H1N1)
AB745248,4,1744,Jan-10,A/Tottori/ST472/2010
AB745258,4,1745,Jan-10,A/Tottori/ST490/2010
AB745264,4,1744,Mar-10,A/Tottori/ST509/2010
CY148171,4,1754,2/1/2012,A/Georgia/M5081/2012
CY148211,4,1701,2/1/2012,A/Georgia/M5081/2012
KF280695,4,1701,2/24/2012,A/India/P121773/2012(H1N1)
CY148067,4,1754,2/1/2012,A/Georgia/M5081/2012
AB745404,4,1744,Feb-11,A/Tottori/YK046/2011
